country,Meals,Drinks,Groceries,Fruits and Vegetables,Market Items,Cigarettes,Transport,Utilities,Entertainment and Education,Clothing and Shoes,Housing,Mortgage,Total Cost of Living
Lesotho,0.15203769369019285,0.023978062060346996,0.06760665380182551,0.04261294638717285,0.03122005502148311,0.0,88.22085429021844,0.4475021748058131,3.30932583227721,0.6832643724857258,6.979647350269589,0.041950568982190885,22645.699999999997
Liberia,0.2462536609710931,0.05559860434369569,0.29296889250790564,0.3899563529066688,0.0808076828223661,0.018241011923784675,71.33147712795996,0.9715892591084667,5.128077441121662,0.44737905844274295,21.01940989596786,0.018241011923784675,18273.84
Libya,0.07591732405081368,0.010079950229474631,0.05529475757765965,0.01764608178177,0.007356389625855875,0.006862879210704118,89.88193225983508,0.19234876874549192,2.8071612679454656,0.3801819171923452,6.550875757364988,0.014342646440347932,27017.329166666666
Liechtenstein,0.15730557672185705,0.029391384290926435,0.07279233007285899,0.02598734316881378,0.02459888315979435,0.011130821072305813,73.67940560212142,0.28826743887258527,15.482712932375703,0.4476580197079865,9.773210330586775,0.007539337848975539,86426.688
Lithuania,0.1076203396052734,0.028058258400336517,0.060702902656083656,0.01702512531413016,0.022998326013009673,0.009929443947004832,84.64143275837812,0.41716693370891,7.156290312136192,0.5610812325103324,6.973874675860217,0.003819691470403448,42012.21105263158
Luxembourg,0.11935745341369022,0.023659934041163403,0.06994750766761398,0.018675289978761014,0.016065878993073858,0.007385365891114567,66.23988034815149,0.26160221307363646,18.879575953828525,0.4667086073460462,13.894786924149152,0.0023545234657177156,78465.98375000001
Madagascar,0.0933649985759828,0.02212585862112261,0.065344014993523,0.017005904312169064,0.028087973638838602,0.010086788489041189,84.98514543349839,0.19286437231465567,10.11464678248673,0.4443354739527348,3.993497370927386,0.033495028189415715,17415.520000000004
Malawi,0.07986106944299201,0.013749050681195172,0.05348072132800057,0.020496714456903924,0.01980411888642975,0.0040047110213556015,79.83428450934575,0.4107640323462703,9.037789317227627,0.36857056160243296,10.129765666117503,0.027429527543531517,48609.41666666667
Malaysia,0.032817168319735905,0.017535736716439064,0.037759031430046656,0.013671792880423701,0.02791063732964654,0.0057556603055740705,86.59448214108154,0.1078695422510095,9.027758112621157,0.2649040193976352,3.8636594414083305,0.005876716258463773,66402.86038461539
Maldives,0.052346779087456496,0.01837650218717129,0.032216633548709434,0.022209315500495583,0.02727072924576219,0.006878062247198397,85.97082168481862,0.27598356027613474,3.554918596820696,0.31483673632901116,9.709902235958277,0.014239163980459582,47615.155000000006
Mali,0.057522015816440605,0.010502958301940321,0.0311330982223884,0.008699230221463988,0.008379820040546304,0.0014091625628721363,84.55528708399173,0.2787511437702802,11.3520351125733,0.14091625628721363,3.544090817708852,0.01127330050297709,106446.2
Malta,0.15126556782136824,0.0211833115953278,0.06224903968310388,0.025364069277258466,0.019733950025316672,0.009665795695633103,78.01270041159547,0.23277075665185382,11.116207170204955,0.5192501040957884,9.822966069850812,0.006643753503107397,60817.852941176476
Marshall Islands,0.20572849848246336,0.06336553331068008,0.13412804634207795,0.06038940475117255,0.055275086741145,0.028894452034053848,72.63068382765961,1.7488367093611088,9.551552325541078,0.5923362666981038,14.928809849078498,0.0,34608.72
Martinique,0.1341078923784164,0.026674635570349145,0.09971125719101845,0.025909932695651106,0.016298667152877748,0.016988399157507352,81.48268990083905,0.2080291702658932,3.6893015218936682,0.7015174254043592,13.598771197451232,0.0,66692.56999999999
Mauritania,0.18113676375395638,0.06628854252705484,0.11503146529746697,0.03843544380110506,0.06688408575639258,0.012231541710244397,46.4645576190365,0.882595065878534,42.41839110789823,0.46690589180078984,9.227988149605956,0.05955432293377422,21828.81
Mauritius,0.06600223707635898,0.015899574785802062,0.04856484905390902,0.019134285387026936,0.025806980752941643,0.00890871116402917,90.42218099390107,0.13937537208009923,6.467706629070964,0.4177107299062606,2.3599423337712273,0.008767303050314422,56573.84
Mexico,0.10515690619345353,0.025908103812805425,0.06654788127428118,0.02447364311128763,0.033421824817750106,0.008641001061209273,82.1241469975476,0.21087491635192065,8.640980455696432,0.550687719769286,8.182167011536382,0.026993538827611373,36258.57034482758
Moldova,0.081910090118015,0.016817771177425656,0.06534605719009788,0.02077270469309868,0.01494687448438273,0.007358409235747496,86.43281878937827,0.2817374195476361,10.163945696090119,0.6310233442911042,2.2619276345955384,0.02139520919855962,29558.019000000004
Monaco,0.07796551662570005,0.013266362664956906,0.02071788434369748,0.006003843424910779,0.008585536310907242,0.004238480220935003,17.426334489921025,0.09722768005860201,7.015107005138131,0.23772485459278336,75.09207233694357,0.0007560097547777805,248674.04
Mongolia,0.07950622938523495,0.019165543282132182,0.04331879716371184,0.03476540409317002,0.024227538933060788,0.0031093600119959743,74.4666890441541,0.1359204199100493,18.226834923015748,0.35645151345710846,6.5839265613736195,0.026084665220089096,31410.536666666667
Montenegro,0.07973808332238284,0.019749993709302683,0.04441325501182185,0.014221635711776094,0.01577986473602836,0.00804277301393366,79.01715263468382,0.25549550657820547,11.327752785846958,0.52707096745333,8.680157649534536,0.010424850397898255,48773.318181818184
Montserrat,0.19199181841253432,0.027863186095578283,0.02742291001731858,0.022108148786897888,0.03490760334773351,0.007579038204327726,93.11958558699652,0.48842341224653074,0.34910748176863937,0.4072868206815285,5.323723993442403,0.0,31798.229999999996
Morocco,0.05680469788766226,0.0183580435742342,0.046052233910444586,0.009665743802262003,0.02266034463002706,0.007899366759311206,88.82392197486536,0.15141951123711409,5.7600546847531096,0.35668027025466437,4.736957700780157,0.009525427545643653,42760.54781250001
Mozambique,0.14738574626793657,0.01833966199937598,0.05772796868315498,0.02045055759809835,0.030105391991302306,0.003543289040712542,85.93662548610911,0.30408958882166187,7.166922788665979,0.43214556253558367,5.836802238433901,0.04586171985319425,24870.96
Myanmar,0.2611071165387596,0.08822848605956374,0.289286556953221,0.12222273163891399,0.10556107837798245,0.01341878114974353,0.40770730059970767,1.2372116220063536,44.687001338523416,4.171004474045281,48.47188038498483,0.14537012912222158,2980.896666666667
Namibia,0.15142282303133753,0.019965692160067893,0.06432719987270177,0.029082102542589455,0.02252732813532189,0.007850660841807829,77.59611258179153,0.4099672351690318,10.490652741010768,0.7150128744810427,10.459506261241062,0.03357249972274058,33181.92
Nauru,1.4333370659819422,0.6947934760246772,0.6723975843687092,1.2388053093888267,0.04427094862226203,0.3184904127354498,0.031770916070093934,7.0789246846996985,0.0,0.0,88.48720960210834,0.0,3839.9900000000002
Nepal,0.04086662569630415,0.019233234073531832,0.03370878462139337,0.011610708854984806,0.018819707817268376,0.004851472985853756,95.35358701094418,0.05192738726203136,1.4003512457915444,0.19465789303214012,2.852316536784962,0.018069392135800656,42648.715454545454
Netherlands,0.13270240610466635,0.02585381317838344,0.07350195657925465,0.016050198946686623,0.014212175889873419,0.012402189075290657,75.24912132149213,0.3802648987855236,10.300814173848698,0.4802817191565363,13.311538270137193,0.0032568768057693533,66148.14636363636
New Caledonia,0.14389638498567514,0.03204376010216604,0.07968865059171429,0.039844325295857144,0.03026726152209597,0.021878982512441837,71.16816268773282,0.3628999242249892,11.069776723514178,0.5117117338532642,16.536396782694286,0.0034327829705113255,74866.37
New Zealand,0.15540428077603413,0.033449031591677475,0.0648894641221993,0.028276817579647565,0.029546120755918403,0.0383498132981458,73.50078401792871,0.3069370797201111,11.892550750376753,0.5472975292502954,13.396062148683562,0.006452945916955972,55999.22959999999
Nicaragua,0.11094580861862337,0.02876069639440242,0.06598547705572162,0.04139952241772883,0.036340717701138336,0.009024809385179642,93.47861953077621,0.28637091295340095,2.1286312425639964,0.6680978390840877,3.1171241399162244,0.02869930313327875,24432.649
Niger,0.012597642348968627,0.003531758095585404,0.009649318229077362,0.00305878006674598,0.0036138920047850656,0.0006825611074868344,6.609428961447307,0.10960345352129877,1.6363850272262583,0.04701458250739191,91.56131859930304,0.0031154241420560903,353081.94
Nigeria,0.0896126685660346,0.028565434038020268,0.06348856553609619,0.0438276304290785,0.027639465415513997,0.0027096602739002775,74.955733038562,0.22533143976627618,4.720522894015819,0.6096549491929393,19.1894418110693,0.0434724431350183,20797.75064516129
North Korea,0.043433024765233516,0.008938887133468644,0.037857900037390715,0.02211362322216981,0.009810973683075338,0.029401775101025776,82.10761828335681,0.0,0.028062499328415494,0.11720220307750001,17.595560830294914,0.0,64213.81
North Macedonia,0.062486607307325324,0.019239534133772673,0.057288730607932194,0.013178218674598835,0.01664921785443055,0.006448076900787448,90.52678595810113,0.3571039830429988,3.2679272519465146,0.576176010057374,5.0848733818791185,0.011843029493996432,35298.694347826095
Norway,0.15011652345573903,0.038199833697063465,0.07952767464831116,0.023809887338011794,0.03299862998037768,0.017691478841795692,77.9503738284859,0.3240935246951342,6.548163202066,0.44142086261546265,14.390082953254904,0.003521600921296535,79066.3128
Oman,0.07145717608816181,0.04601501288130352,0.06461149412200459,0.028807718148379086,0.09233793823598019,0.012638732918689806,82.20763576389058,0.35614373998725035,10.159647246877599,0.5393838850426683,6.416666800930826,0.004654490876571317,39900.021428571425
Pakistan,0.0530667472421129,0.025201116445484367,0.04740041297776964,0.012298679724157501,0.01656888830413721,0.003846081763786352,92.67388785316567,0.26686059274886054,2.5978256485113578,0.342304270813335,3.914719453882736,0.04602025442060396,25693.814871794868
Panama,0.09380540348669093,0.024121389468006238,0.05331607904809358,0.029452153229702103,0.027426209757323627,0.013654014860717444,80.24003209432118,0.25816850911452977,10.326499783793846,0.44467770932480577,8.476859821383536,0.011986832211572651,47385.33
Papua New Guinea,0.13071760481641329,0.03127121706020384,0.06414649350236835,0.040461471473021496,0.02483380383094908,0.010031988543945537,60.78130397322331,0.7307363982514163,12.782113943802335,0.36523320402920667,25.024766306282697,0.014383595184116107,37779.15
Paraguay,0.1058722289249516,0.023393147519470515,0.06314488692890727,0.024787058439895895,0.023595372937977827,0.004427292198035018,89.90048703825346,0.2636586117152796,5.200103857197076,0.46748016656152147,3.9008416549694904,0.022208684353927702,27691.870000000003
Peru,0.08711179857159897,0.030593459501795397,0.0621841122370364,0.019450629306132363,0.034923208186368855,0.012873442968546039,79.72088111050527,0.25616285791034366,9.266026750255337,0.5364234800448339,9.946743018928958,0.02662613158378604,24542.56947368421
Philippines,0.05379787980794348,0.0190325362201214,0.04482371916077563,0.027756542699774154,0.022251229215459745,0.005651690506791236,85.37688740959052,0.32279272394477715,7.995657477395857,0.41072655817387543,5.707228255277722,0.013393978006375127,40546.4248051948
Poland,0.09387340219708015,0.021101075738140743,0.05462227590989358,0.017509869080549405,0.01817949285714884,0.009803156201839884,80.7111866525244,0.4740487154392693,8.508297080226688,0.489698057127001,9.590195835210375,0.011484387487619981,40140.13363636364
Portugal,0.08157520170675228,0.013792542894719642,0.04322199121458682,0.014383660774279274,0.012631796668629677,0.008494594396727593,80.92297320122245,0.2233550431288855,8.731682185789726,0.39082048248617224,9.554304624576472,0.002764675140595815,61747.41326923077
Puerto Rico,0.1303207444185458,0.0217626255489609,0.05183685905288162,0.04193074505396625,0.03131144689303562,0.016694674440887788,81.39769243589731,0.43996316943245045,11.569433207045558,0.43346184426201656,5.858051271215739,0.00754097673863685,59475.05416666667
Qatar,0.09631993801371744,0.05811213988750046,0.05187631010552808,0.01589450500661661,0.04544989872875216,0.009841633555655658,62.89776570523842,0.2739038680516714,18.004548191643668,0.4239068296896546,18.116328108627847,0.006052871450960953,43725.80333333334
Reunion,0.11327051314715302,0.026112502050450116,0.09223456070553887,0.022955522762455233,0.020226877347705893,0.01879909777022077,84.15034582407789,0.2506070442836941,0.1035774762377818,0.5432859934506165,14.658584588166502,0.0,63034.939999999995
Romania,0.08604132161935463,0.018337670221984587,0.04820159705957481,0.015589078479412996,0.01643848883877759,0.010387342075787932,82.60866291084942,0.27043935383651746,10.8581043142312,0.4905155925975258,5.564633714259425,0.012648615931027915,44448.147547169814
Russia,0.07934660082627966,0.014388648569943558,0.045210861753493606,0.01698948190204674,0.017783614571498838,0.004094349754725886,87.43603521723935,0.2062222372778576,5.509648993372313,0.4892985439683732,6.164443613502961,0.0165378372611637,58921.34741007194
Rwanda,0.08637955511832031,0.014214357171369162,0.037117695752108604,0.01676565204828158,0.026271047818263827,0.0035863916555454504,75.98177471570557,0.1866454437809782,4.185814742169055,0.29310004487363217,19.1298276695073,0.03850268439957535,45728.41333333334
Saint Helena,0.1734305339069876,0.029459119110440055,0.07109161740192578,0.042916319824703335,0.053439071320183475,0.02219177221704745,60.588283707135545,0.513207657903744,32.6942805979949,0.2747148827240492,5.522151996674902,0.014832723785567872,43619.770000000004
Saint Kitts And Nevis,7.23456199431982,0.9317703636910127,2.3689908785876836,0.8458929108162652,1.3562503450433374,0.3404427596106071,0.21776068407525317,10.100415278825686,14.186341804530647,2.2696183974040474,60.14795458309563,0.0,1630.23
Saint Lucia,0.18249526834665913,0.02921923743697755,0.08720329182202163,0.05682528213832103,0.03978451380415839,0.010928812758309642,88.34036549039922,0.2889887099229529,4.703479270473346,0.8859154641564476,5.358140147822985,0.016654510918588293,44012.10000000001
Saint Vincent And The Grenadines,0.30046087198264365,0.0459963929328306,0.1321217573765362,0.09021160436256755,0.07117740986872344,0.015506756615168404,77.88317405146846,0.34984500228410337,12.184259384731016,1.2748370044299033,7.619230892811991,0.03317887113605852,28632.679999999997
Samoa,0.7359113634960806,0.2100179001296216,0.5737300166656379,0.31155484229368563,0.2387198321091291,0.08579717301401148,0.10014813900376522,10.291031417813716,36.458243318313684,4.373341151780754,46.62150484537991,0.0,6480.4
San Marino,0.13630629955225904,0.02413167427926693,0.05324966596344408,0.01888845059119974,0.014048102665355973,0.007386055640762804,80.35214027456742,0.1754611526170459,9.976324918251251,0.5494291192061501,8.686415986857607,0.006218299808231135,57089.56000000001
Sao Tome And Principe,0.28146165354198427,0.02787047594760695,0.2601818774707048,0.059445528296286854,0.038553440453026624,0.0090891351235627,90.90112959426705,1.2622267174911574,0.5371205016857976,0.0,6.622921075722835,0.0,23214.53
Saudi Arabia,0.13088911644523354,0.023323169086807788,0.07865249805571642,0.026524218430073368,0.016744839344374825,0.018426256959700245,77.90204554997877,0.42476162474575224,11.971927432846973,0.6590752587357191,8.740184995517446,0.0074450398534254515,38459.61055555556
Senegal,0.07261137093079807,0.017193897932246575,0.04715253438691285,0.012241998815358798,0.014000947289117792,0.001822524924617755,74.55892954210474,0.2149449163033684,7.258021846987729,0.338170206167834,17.452548126490292,0.012362087666980897,47187.28333333334
Serbia,0.07393770287386305,0.019311115307491373,0.05233210217642303,0.015310226917454884,0.01573522088499089,0.008666984729259763,82.47722235190297,0.3893651726923621,8.63367211136963,0.5718972698797256,7.734030580525291,0.008519160740551588,36609.516176470584
Seychelles,0.10895395094097082,0.028772956048002993,0.06522495439479767,0.023546382755631697,0.023492776875709942,0.014902434618248403,82.94483365291372,0.24936115192603242,6.207199055249971,0.37564320355171116,9.936627128756498,0.02144235196870274,74618.68000000001
Sierra Leone,0.1684906178548162,0.036484346060009956,0.04370936426226575,0.05736105611404191,0.04542580505064696,0.004111474446587555,71.89950917776896,0.9198925108894194,8.397267426264895,0.3512716032035969,18.076476618084737,0.0,25051.840000000007
Singapore,0.02953201058246872,0.009171322099270742,0.019890636136684296,0.006902347614595669,0.011867938192428191,0.003919459039726881,74.46922696286703,0.06392711912586097,9.419668778497584,0.12176476311605972,15.843245105685968,0.0008835570423189541,282947.21
Sint Maarten,0.21975432907021938,0.02931558775096574,0.05787464420513238,0.03981696265653442,0.023713653624667524,0.030621504870440408,66.36717634060048,0.6472305370615674,17.991304933628786,0.3955758049763188,14.186357795352517,0.011257906202367798,55516.54000000001
Slovakia,0.083883268614678,0.01780242263766371,0.06300607826479712,0.021131728304587555,0.014684491382005001,0.009370932232754378,79.88182469258861,0.424215748249293,8.929479631238106,0.4782514265741534,10.07268385251078,0.0036657274025710587,46335.39882352942
Slovenia,0.1154965773875419,0.025900891764789855,0.07069496699105657,0.019413110206561366,0.02067483259761187,0.009811628865773608,77.70680875385506,0.5728001972674073,10.854606939859956,0.610513724211581,9.98723182151278,0.006046555479871747,44237.001111111116
Solomon Islands,0.011754218953995596,0.0028024130149178405,0.0053426849460349035,0.003713665353844354,0.0031847020954606418,0.0006069814380863252,0.002331183209514061,75.83335235676614,0.5987910895811449,0.03905278003193971,23.496961433756937,0.002106490851970537,640876.27
Somalia,0.02879242621410861,0.02807173235549779,0.020606898418023985,0.01301135039835117,0.03012782954035806,0.0018370627768511014,16.001703522444224,0.1166110925736561,0.9825636246379088,0.12073388538247382,82.65046471505832,0.0054758602002292454,94353.51666666666
South Africa,0.09271258728696108,0.01725952508786558,0.04811555846717973,0.017862223797429445,0.01841475335802851,0.005790857634510981,84.43487370191008,0.33742966887344933,8.674623796937121,0.5068756350410877,5.826277053680134,0.01976463792617488,43968.90117647058
South Korea,0.0597566464538772,0.020807796141808575,0.07368457871076156,0.037359918639890105,0.02613327034742772,0.00452249802345961,59.67649901823896,0.1792944691826577,27.120003924370877,0.34967059629226555,12.448183819310055,0.004083464287952185,68881.67551724138
South Sudan,0.08982935520075828,0.02350018533757768,0.021435142689284387,0.04336589561415917,0.027196611678022675,0.0,45.574727182053124,0.20656621610877818,16.995300995453807,0.24780511779519523,36.77027329806929,0.0,48425.15
Spain,0.11117015701662905,0.020098401426785227,0.05736718878624496,0.01871115891858566,0.014540387817902574,0.0094118389151666,76.24046179814063,0.29923405579574336,12.177726645445333,0.4649918690048689,10.582380094495107,0.003906404237007093,54031.32113636364
Sri Lanka,0.0308051655846108,0.011181719045163848,0.044461444748994355,0.019890557916878,0.0275158317669379,0.010180471366239922,96.03311885409691,0.08949071116825094,1.766684730003568,0.23520752731285235,1.6949812846481467,0.036481702341463064,37203.581874999996
Sudan,0.060073001439506876,0.01831316346913452,0.04175983797037236,0.02450250301138674,0.0356615181272709,0.0027305909745230397,91.43325018784947,0.21509775303309495,4.4090791785824095,0.33631778836208776,3.3922677794694636,0.030946697711261118,54933.16333333334
Suriname,0.23856538869958666,0.027497537934937522,0.07470732422742797,0.03426051675973627,0.03994875863950885,0.013761875515578835,92.84457617399065,0.341635283037217,1.557250144849201,0.9713262804376643,3.819012201409898,0.03745851449859459,22889.322
Swaziland,0.03893672131555847,0.012921781633772486,0.045631826565240764,0.01364156257358475,0.017480394252583468,0.004775689410182935,87.3114845161981,0.33515514078401054,8.055102772721856,0.6544751008921512,3.4861161683021495,0.024278325350810374,43763.315
Sweden,0.14287901801415126,0.03702995403723762,0.07378651269367964,0.026453934532285422,0.02487157390844827,0.010931495214519344,78.24542410807133,0.19924845522969817,4.266910096761722,0.5526517907817101,16.4164014813759,0.0034115793793181816,54012.12933333333
Switzerland,0.1462547455651531,0.026389122219460964,0.11548459141153761,0.02115236836151606,0.01867110517708917,0.008211575692802712,57.42459413734362,0.27525349129080684,23.231311862983073,0.4344637702052732,18.296714255022444,0.0014989747272098539,91504.40511627909
Syria,0.07189000711782247,0.019366784095721196,0.051421762517006184,0.012357080431394099,0.02024524952923262,0.005061312382308155,91.36291209038731,0.24690059375253398,4.777847354242311,0.5226261161015956,2.8845403598554804,0.02483128958725639,34150.461538461546
Taiwan,0.04566917550942717,0.01657811971963636,0.0671087063615778,0.027310602668010105,0.020934147574725923,0.0048061175573036906,73.41364474468463,0.12315316832351839,14.926636650291321,0.3820564872750296,10.969738832630318,0.002363247404500227,69558.78384615385
Tajikistan,0.04492811107725911,0.011925223662754676,0.04489429664343277,0.01735807603085274,0.021235464442939327,0.003922474323855035,81.69683308665704,0.1204920992011791,11.473090868062728,0.36476756916263403,6.164934860438251,0.03561787029707446,44359.755
Tanzania,0.15487310646889457,0.03445733018829093,0.11099739285193534,0.03692006304037976,0.03950837433818415,0.0071649479861054435,64.58041101825283,0.5335060734619955,18.915030135338682,0.5969929543515374,14.941442073104797,0.0486965306163739,17917.087499999998
Thailand,0.03779425515698449,0.012809293030503172,0.04215899582697698,0.013174938434757746,0.026524627929164754,0.004839756829824319,80.41783575663682,0.10830045578466448,14.05456988872805,0.3264773555478279,4.9480584963553556,0.007456179739076407,66967.84972972973
Timor-Leste,0.15441048304647131,0.0372663761967926,0.10784978354322766,0.05146026290760284,0.05731004466917108,0.004810480433370837,0.06601048150236649,0.5793659489845582,56.660481339047706,0.7436052531634106,41.537429546505315,0.0,33676.47
Togo,0.11664688455934148,0.048210443022706,0.09232936726205986,0.06909262851132404,0.030956585511777587,0.006214476642638644,62.219803336903766,0.668847523376661,25.48684248617665,0.5766339538160167,10.649683003792374,0.03473931042468807,25907.25
Tonga,24.02602326322015,3.7488057505952286,1.7545988080253558,1.6772569418116192,2.3323880438573874,1.1874251224579546,0.0,0.0,4.613214843572284,0.0,60.66028722646001,0.0,329.70500000000004
Trinidad And Tobago,0.11050434326567314,0.014478076272240056,0.03971914352340906,0.019783449746785906,0.03282017221480593,0.006467061615260503,87.81315997062946,0.1326856364823957,6.701393309229021,0.3813051016858561,4.74070864201155,0.006975093323521755,75536.62375000001
Tunisia,0.035530301276439226,0.008267056663071301,0.03982398102444928,0.010458495665714771,0.011436635646080613,0.005133967876220713,92.2793515886757,0.1130446004666123,3.726197394364835,0.34704001056756073,3.4049650750305327,0.018750892742785186,44843.92545454546
Turkey,0.030432106643337956,0.010604885004415672,0.028842846647264053,0.0070063669626683365,0.01381101914509694,0.002519199321924852,92.02241029643127,0.11237433100155694,4.6599759302983745,0.22881214970778666,2.855525449500414,0.027685419335875466,62334.403442622955
Turkmenistan,0.5000192303999699,0.0840717336012404,0.1366309826941969,0.06573510034664887,0.056128549717042106,0.11119611184954181,47.94309393090307,1.8685778897222192,40.85197764337705,1.6853903105193517,6.683339548375643,0.013838968494031339,34684.666
Turks And Caicos Islands,0.20209723032482413,0.12125833819489448,0.053892594753286435,0.06062916909744724,0.022500158309497087,0.0,0.0,3.8802668222366234,40.41944606496482,0.0,55.2399096221186,0.0,7422.17
Tuvalu,0.9183334527383921,0.8564599222347415,1.5520486651599916,0.3647281798109926,0.0,0.0,0.0,0.0,0.0,0.0,96.30842978005589,0.0,1535.39
Uganda,0.21166103754952256,0.05030911449507404,0.14805707807916604,0.0703168277490154,0.09974873490948613,0.006264097140252668,82.62570383442215,0.9846412752579848,5.345995535662113,1.5766358526067292,8.750074210852315,0.13059240127619293,10695.875
Ukraine,0.058085698497534505,0.012396207308699206,0.043140660329149864,0.014568492795939293,0.014521424624383626,0.004794399702638782,86.62972760534974,0.21622760532890106,7.696721467701888,0.4744435944832981,4.800707433426882,0.03466541045092982,37298.14644444445
United Arab Emirates,0.08783283105013757,0.040180122911606775,0.04733708858260285,0.016532035443374758,0.033300785553695485,0.008875338808826079,71.5247393713069,0.3888462153065432,11.124215816911667,0.4643611164656034,16.258244245817135,0.005535031841921829,68436.824
United Kingdom,0.12568358435511248,0.0242841500485277,0.042082510039262146,0.016035351331391855,0.019979753326445297,0.020037223749023357,67.07813426427522,0.34039253139068276,19.20456725558454,0.3697560553156734,12.754985678927005,0.004061641657112684,67969.7455625
United States,0.14200275914371283,0.034132481556234134,0.0733001383761896,0.03846589211045782,0.032677093833960655,0.014064848033591001,67.71881089834054,0.43504240066216776,17.592631832080706,0.4359806308899994,13.476014193250094,0.006876831722346969,53608.694119291715
Uruguay,0.08019226988609136,0.016793496798822742,0.03966006860586648,0.014351744991393677,0.01351036762545096,0.004778056843147291,91.19151161396236,0.16189704190391005,4.9830442689492855,0.3557697189252593,3.1317702182157245,0.006721133292693856,82764.7218181818
Uzbekistan,0.14946844098477932,0.030842875258737624,0.08198146906206345,0.030460690564390408,0.01926324944493378,0.006708197023169122,80.62325881359264,0.21750872507692331,10.464832990137186,0.5822213042183894,7.73247482101635,0.060978423620474426,17530.790999999994
Vanuatu,0.13935879220949662,0.029162713637886712,0.11741970598406008,0.040463041669244394,0.040820646986692424,0.015609472106606435,75.70549271039441,0.7636661554102644,12.116758851357414,0.41655655402933567,10.601281156810288,0.01341019940430106,55927.58000000001
Vatican City,0.08223684210526316,0.4934210526315789,2.62453007518797,0.08223684210526316,0.2827380952380953,0.0,0.37359022556390975,0.0,0.0,0.0,95.69313909774436,0.36810776942355894,1276.8
Venezuela,0.10582653338947891,0.020650710549199248,0.04372596055091101,0.024704091178303175,0.023480454333819477,0.007090407157871675,87.13995789726394,0.14269745299522765,8.983055076977593,0.469534197426891,2.9968578075680083,0.04241941060876829,41542.82666666666
Vietnam,0.027000815091155976,0.006933659016304799,0.04132374364825086,0.010592944694282881,0.012600642221001802,0.001331482481038894,84.33055970607359,0.07064712503376573,12.286242156142766,0.30298885413658516,2.898254412720488,0.01152445874075208,72743.83571428573
Yemen,0.1484449405876193,0.027518474160056632,0.13977806317703337,0.056655979710298614,0.04011656216493639,0.009704069394923444,89.64774126906966,0.33211899233105296,6.100484980852929,0.6161679307928841,2.8552124513228088,0.026056286435795484,28235.577142857146
Zambia,0.07651979785149664,0.026172646980264627,0.08570822857273472,0.045162575052411516,0.029828340586819813,0.009392786264461656,45.63018594765002,0.740221189898751,43.11683982771465,0.7253864912054837,9.435867440462715,0.07871472776019438,18874.667142857143
Zimbabwe,0.10583370693906986,0.017255524875189377,0.05483219525522997,0.023808221860307184,0.0278241311965367,0.003221317649381962,84.87679681407388,0.36187208700607165,12.010417097014573,0.2876314529133154,2.2063475688460685,0.024159882370364715,37251.837
